13205|||50|NESHAMINY MACY S|R3|2|6484|||504|3503|SH US ZONE 03 EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3019|SH REGION 19|6484|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
6445|||50|QUAIL SPRINGS MACY S|R3|2|5515|||650|3515|SH US ZONE 15 MID WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3109|SH REGION 109|5515|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
1413|||50|UNIVERSITY MALL|R3|2|4509|||632|3515|SH US ZONE 15 MID WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3112|SH REGION 112|4509|NULL|01|R3|03|NULL|N|NULL|NULL|NULL|4|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
2245|||50|SEMINOLE|R3|2|2820|||534|3516|SH US ZONE 16 SOUTH EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3129|SH REGION 129|2820|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|6|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
3333|||50|THE MALL OF LOUISIANA|R3|2|1776|||716|3516|SH US ZONE 16 SOUTH EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3125|SH REGION 125|1776|NULL|01|R3|01|NULL|N|NULL|NULL|NULL|7|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
4133|||50|GRAPEVINE MILLS II|R3|2|1430|||623|3515|SH US ZONE 15 MID WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3106|SH REGION 106|1430|NULL|10|R3|05|NULL|N|NULL|NULL|NULL|6|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
4237|||50|SAN MARCOS PRIME OUTLETS|R3|2|4649|||635|3515|SH US ZONE 15 MID WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3101|SH REGION 101|4649|NULL|10|R3|05|NULL|N|NULL|NULL|NULL|8|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
4349|||50|GWINNETT MACY S|R3|2|5403|||524|3506|SH US ZONE 06 MID ATLANTIC|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3055|SH REGION 55|5403|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
4845|||50|CUMBERLAND MACY S|R3|2|5407|||524|3506|SH US ZONE 06 MID ATLANTIC|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3051|SH REGION 51|5407|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
5741|||50|GOLDEN EAST CROSSING|R3|2|3763|2095-04-12|2010-03-27|560|3547|SH US ZONE 147 INACTIVE|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3147|SH REGION 147|3763|NULL|01|R3|NULL|NULL|N|NULL|NULL|NULL|4|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
8437|||50|DANBURY FAIR|R3|2|5693|||501|3505|SH US ZONE 05 NORTH EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3031|SH REGION 31|5693|NULL|01|R3|02|NULL|N|NULL|NULL|NULL|8|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|6213|224292|131005|2012-12-04|NULL|NULL
9133|||50|LAKESIDE MACY S 215|R3|2|5686|||622|3516|SH US ZONE 16 SOUTH EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3125|SH REGION 125|5686|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|8623|224292|131005|2012-12-04|NULL|NULL
12941|||50|VALLEY FAIR|R3|2|6032|||770|3515|SH US ZONE 15 MID WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3104|SH REGION 104|6032|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|25840|224292|131005|2012-12-04|NULL|NULL
12989|||50|LOS CERRITOS CENTER|R3|2|5884|||803|3504|SH US ZONE 04 WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3022|SH REGION 22|5884|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|25840|224292|131005|2012-12-04|NULL|NULL
13261|||50|WESTFARMS MENS MACY S|R3|2|6172|||533|3503|SH US ZONE 03 EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3015|SH REGION 15|6172|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
13301|||50|ANDERSON TOWN CTR MACY S|R3|2|7285|||515|3506|SH US ZONE 06 MID ATLANTIC|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3061|SH REGION 61|7285|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
13325|||50|FAIR OAKS M MENS MACY S|R3|2|7270|2010-12-31|2010-12-31|511||NULL|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|||NULL|7270|NULL|01|R3|NULL|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
13565|||50|VAUGHAN MILLS MALL|R3|2|2710||||3212|SH CN ZONE 12 CANADA|2000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3093|SH REGION 93|2710|NULL|01|R3|05|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|192494|224292|131005|2012-12-04|NULL|NULL
12725|||50|CIELO VISTA MALL|R3|2|7802|2008-10-22|2009-03-31|765||NULL|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|||NULL|7802|NULL|NULL|R3|NULL|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|21791|224292|131005|2012-12-04|NULL|NULL
13109|||50|HILLTOP MENS MACY S|R3|2|6150|||807|3504|SH US ZONE 04 WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3026|SH REGION 26|6150|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
13165|||50|CAPE COD MACY S|R3|2|6233|||506|3503|SH US ZONE 03 EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3015|SH REGION 15|6233|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
13189|||50|STAMFORD TOWN CTR MACY S|R3|2|6187|||501|3503|SH US ZONE 03 EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3017|SH REGION 17|6187|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
12861|||50|MAKALAPUA HAWAII|R3|2|5986|||744|3511|SH US ZONE 11 WEST COAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3073|SH REGION 73|5986|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|25840|224292|131005|2012-12-04|NULL|NULL
12997|||50|BAY FAIR|R3|2|5937|||807|3504|SH US ZONE 04 WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3025|SH REGION 25|5937|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|25840|224292|131005|2012-12-04|NULL|NULL
13397|||50|ANNAPOLIS MALL|R3|2|2523|||512|3506|SH US ZONE 06 MID ATLANTIC|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3052|SH REGION 52|2523|NULL|01|R3|02|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|40672|224292|131005|2012-12-04|NULL|NULL
5981|||50|PARKS AT ARLINGTON II|R3|2|2794|||623|3515|SH US ZONE 15 MID WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3106|SH REGION 106|2794|NULL|01|R3|02|NULL|N|NULL|NULL|NULL|7|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
10053|||50|ORLANDO PREMIUM OUTLETS|R3|2|5707|||534|3516|SH US ZONE 16 SOUTH EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3128|SH REGION 128|5707|NULL|10|R3|05|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|9738|224292|131005|2012-12-04|NULL|NULL
13061|||50|INGRAM PARK MALL|R3|2|6076|2010-07-20|2011-02-26|641|3547|SH US ZONE 147 INACTIVE|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3147|SH REGION 147|6076|NULL|01|R3|02|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|29766|224292|131005|2012-12-04|NULL|NULL
13125|||50|WESTGATE MA MACY S|R3|2|6230||||3503|SH US ZONE 03 EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3015|SH REGION 15|6230|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
13221|||50|LANSING MACY S|R3|2|7279|||551|3501|SH US ZONE 01 NORTH|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3004|SH REGION 04|7279|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
13237|||50|AUBURN MA MENS MACY S|R3|2|6356|2010-12-31|2010-12-31|500||NULL|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|||NULL|6356|NULL|01|R3|NULL|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
32629|||50|FLUSHING MENS MACY S|R3|2|3005|||501|3503|SH US ZONE 03 EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3016|SH REGION 16|3005|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|210757|224292|131005|2012-12-04|NULL|NULL
32957|||50|PALM BEACH FASHION OUTLET|R3|2|3738|||548|3516|SH US ZONE 16 SOUTH EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3130|SH REGION 130|3738|NULL|01|R3|NULL|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|212980|224292|131005|2012-12-04|NULL|NULL
33109|||50|DOWNTOWN MINNEAPOLIS MACY S|R3|2|376|||613|3501|SH US ZONE 01 NORTH|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3007|SH REGION 07|3767|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|218810|224292|131005|2012-12-04|NULL|NULL
3325|||50|RUSHMORE MALL|R3|2|1672|||764|3501|SH US ZONE 01 NORTH|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3008|SH REGION 08|1672|NULL|01|R3|03|NULL|N|NULL|NULL|NULL|5|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
3541|||50|VIRGINIA COMMONS|R3|2|4448|2091-10-02|2012-01-21|556|3506|SH US ZONE 06 MID ATLANTIC|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3059|SH REGION 59|4448|NULL|01|R3|03|NULL|N|NULL|NULL|NULL|5|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
4213|||50|SHOPS AT TYSONS GALLERIA|R3|2|4413|||511|3506|SH US ZONE 06 MID ATLANTIC|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3062|SH REGION 62|4413|NULL|01|R3|01|NULL|N|NULL|NULL|NULL|8|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
4861|||50|VIRGINIA CENTER COMMONS MACY|R3|2|5505|||556|3503|SH US ZONE 03 EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3053|SH REGION 53|5505|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
5061|||50|LAKESIDE VILLAGE|R3|2|5049|||539|3516|SH US ZONE 16 SOUTH EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3132|SH REGION 132|5049|NULL|01|R3|03|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
5653|||50|CRISTO STREET|R3|2|5337|||400|3516|SH US ZONE 16 SOUTH EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3131|SH REGION 131|5337|NULL|13|R3|05|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
5749|||50|WELLINGTON GREEN MALL|R3|2|3971|||548|3516|SH US ZONE 16 SOUTH EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3130|SH REGION 130|3971|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|7|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|269|224292|131005|2012-12-04|NULL|NULL
7317|||50|WEST TOWN MALL|R3|2|5667|||557|3506|SH US ZONE 06 MID ATLANTIC|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3057|SH REGION 57|5667|NULL|01|R3|02|NULL|N|NULL|NULL|NULL|8|7||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1050|224292|131005|2012-12-04|NULL|NULL
12813|||50|DEL AMO FASHION CENTER A|R3|2|4991|||803|3504|SH US ZONE 04 WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3022|SH REGION 22|4991|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|25840|224292|131005|2012-12-04|NULL|NULL
12845|||50|SEATTLE NORTHGATE|R3|2|5885|||819|3504|SH US ZONE 04 WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3029|SH REGION 29|5885|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|25840|224292|131005|2012-12-04|NULL|NULL
12885|||50|LAUREL PLAZA|R3|2|5942|||803|3504|SH US ZONE 04 WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3024|SH REGION 24|5942|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|25840|224292|131005|2012-12-04|NULL|NULL
12901|||50|PARK MEADOWS|R3|2|5897|||751|3515|SH US ZONE 15 MID WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3104|SH REGION 104|5897|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|25840|224292|131005|2012-12-04|NULL|NULL
12973|||50|SALEM CENTER|R3|2|5965|||820|3501|SH US ZONE 01 NORTH|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3010|SH REGION 10|5965|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|25840|224292|131005|2012-12-04|NULL|NULL
12981|||50|MACY S HOME STORE 401|R3|2|6037|||757|3501|SH US ZONE 01 NORTH|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3006|SH REGION 06|6037|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|25840|224292|131005|2012-12-04|NULL|NULL
13349|||50|FLUSHING NY MACY S|R3|2|7249|||501|3503|SH US ZONE 03 EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3016|SH REGION 16|7249|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
13365|||50|KINGSDALE MACY S|R3|2|7299|||522|3501|SH US ZONE 01 NORTH|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3013|SH REGION 13|7299|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
13421|||50|WEST ACRES CENTER MACY S|R3|2|5162|||724|3501|SH US ZONE 01 NORTH|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3008|SH REGION 08|5162|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|47101|224292|131005|2012-12-04|NULL|NULL
10317|||50|MID RIVERS MALL|R3|2|5744|||609|3515|SH US ZONE 15 MID WEST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3028|SH REGION 28|5744|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|12000|224292|131005|2012-12-04|NULL|NULL
10325|||50|MONROEVILLE MALL MACY S|R3|2|5734|||508|3505|SH US ZONE 05 NORTH EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3033|SH REGION 33|5734|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|12000|224292|131005|2012-12-04|NULL|NULL
12557|||50|CINCINNATI PREMIUM OUTLETS|R3|2|5705|||515|3506|SH US ZONE 06 MID ATLANTIC|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3061|SH REGION 61|5705|NULL|10|R3|05|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|18337|224292|131005|2012-12-04|NULL|NULL
12741|||50|CULVER CITY MALL|R3|2|4949|||803|3511|SH US ZONE 11 WEST COAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3076|SH REGION 76|4949|NULL|01|R3|02|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|22069|224292|131005|2012-12-04|NULL|NULL
13045|||50|PRIME OUTLETS|R3|2|6075|||534|3516|SH US ZONE 16 SOUTH EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3128|SH REGION 128|6075|NULL|01|R3|05|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|29766|224292|131005|2012-12-04|NULL|NULL
13213|||50|BURLINGTON TOWN CTR VT MACY|R3|2|7262|||504|3503|SH US ZONE 03 EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3014|SH REGION 14|7262|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
13229|||50|SOUTHERN PARK OH MACY S|R3|2|7319|||536|3505|SH US ZONE 05 NORTH EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3027|SH REGION 27|7319|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
13245|||50|SUBURBAN SQUARE MACY S|R3|2|7235|||504|3503|SH US ZONE 03 EAST|1000|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||3019|SH REGION 19|7235|NULL|01|R3|04|NULL|N|NULL|NULL|NULL|0|0||NULL||||||NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|35578|224292|131005|2012-12-04|NULL|NULL
1547|||2|NORTH STAR MALL III|SHI|2|1883|2095-11-16|2096-01-04|641|99|SH-STR CLOSINGS|1|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||114|CLOSED REGION|1883|H|I|SHI|NULL|M|N|N|NA|USD|0|0|0|0|0|5|0|0|0|NULL|NULL|NULL|RO|NULL|NULL|NULL|NULL|CL|269|20816|3108|2012-02-25|NULL|NULL
1563|||2|CHAMPLAIN CENTER|SHI|2|2122|2093-04-28|2097-09-30|523|99|SH-STR CLOSINGS|1|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL||114|CLOSED REGION|2122|N|K|SHI|NULL|M|Y|N|NA|USD|0|0|0|0|0|5|0|0|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|CL|269|20816|3108|2012-02-25|NULL|NULL
