302909119541831810|33|48515143132|48557720430|42507000344|40292250552|48559620347|42507075380|42515459465|6022|2011-06-14 00:00|2.60400|3.24000|4.49000|.30000
302909119541831810|42|48515143132|48557720430|48515185968|48559535195|48559522650|48515188772|42555637085|6022|2011-06-14 00:00|1.39300|1.37000|1.99000|1.50000
302909119541831810|4|48515143132|48557720430|42504792351|48529554761|48515192469|48559617491|42507075380|6022|2011-06-14 00:00|.09200|.34000|.49000|.49000
302909119541831810|38|48515143132|48557720430|48559696913|48559262073|42503234459|48515159757|48599814703|6022|2011-06-14 00:00|.69900|.86000|2.29000|0
302909119541831810|25|48515143132|48557746979|48557966002|48559559351|48559454721|40292730611|42507872908|6022|2011-06-14 00:00|.22800|1.08000|1.86000|0
302909119541831810|2|48515143132|48557746979|48538783120|48559605360|42507075380|48515187998|42507872908|6022|2011-06-14 00:00|1.69600|1.68000|2.99000|0
302909119541831810|28|48515143132|48557720430|48559696913|48559502277|48515175662|48515175662|42507872908|6022|2011-06-14 00:00|2.60400|3.24000|4.49000|.30000
302909119541831810|40|48515143132|48557720430|48515377573|42509526722|48515143132|48559454721|48549192915|6022|2011-06-14 00:00|.69900|.86000|2.29000|0
305100110441981607|2|48515166042|48547337090|48559522650|48515377573|42503234459|42515459465|48517467984|6037|2011-06-29 00:00|1.62000|1.95000|2.00000|1.49000
305100110441981607|38|48515166042|48547337090|48515182247|48515182247|48517467984|42507075380|48559728861|6037|2011-06-29 00:00|1.62000|1.95000|2.00000|1.49000
305100110441981607|44|48515166042|48547337090|48519840741|40292782265|48557966002|42503222691|42503243844|6037|2011-06-29 00:00|.01800|1.95000|1.20000|2.29000
305100110441981607|20|48515166042|48547337090|48559605360|48559696913|42515459465|40292730611|48515164567|6037|2011-06-29 00:00|1.82000|1.96000|2.00000|1.49000
316300520842021611|7|42555637085|48559454721|48515188772|42512381999|48559336983|48557966002|48559620347|6042|2011-07-03 00:00|1.25000|1.50000|2.50000|.25000
316300520842021611|2|42555637085|48559454721|48515163619|48547337090|48515182247|48557377206|48559617491|6042|2011-07-03 00:00|1.25000|1.50000|2.50000|.25000
316300520842021611|12|42555637085|48559454721|48557377206|48515175662|48557720430|43303372134|42503294960|6042|2011-07-03 00:00|.65100|.67000|1.50000|0
